loan_id,amount,term,subgrade,installments,purpose,loan_type,loan_state
843299,35000,60,D2,850.95,home_improvement,INDIVIDUAL,Fully Paid
874862,9000,36,B5,298.89,debt_consolidation,INDIVIDUAL,Fully Paid
871418,12000,60,D5,301.41,debt_consolidation,INDIVIDUAL,Fully Paid
874821,13600,60,A5,278.96,credit_card,INDIVIDUAL,Current
874800,8000,36,A3,246.99,debt_consolidation,INDIVIDUAL,Fully Paid
874759,6000,36,A4,186.61,debt_consolidation,INDIVIDUAL,Fully Paid
874749,4500,36,A2,136.88,credit_card,INDIVIDUAL,Fully Paid
874752,12000,36,A1,361.92,small_business,INDIVIDUAL,Fully Paid
874747,3000,36,A4,93.31,debt_consolidation,INDIVIDUAL,Charged Off
868228,28000,60,B1,594.78,small_business,INDIVIDUAL,Fully Paid
874779,18000,36,A3,555.71,debt_consolidation,INDIVIDUAL,Fully Paid
874774,20950,60,F3,566.66,debt_consolidation,INDIVIDUAL,Fully Paid
870603,4000,36,C5,139.12,debt_consolidation,INDIVIDUAL,Fully Paid
874642,15000,60,B5,333.6,debt_consolidation,INDIVIDUAL,Charged Off
874671,2300,60,D5,57.77,car,INDIVIDUAL,Charged Off
868961,7500,36,B3,245.51,home_improvement,INDIVIDUAL,Fully Paid
874599,35000,60,G3,983.66,debt_consolidation,INDIVIDUAL,Fully Paid
871228,19200,60,G3,539.61,other,INDIVIDUAL,Charged Off
874580,10000,60,B2,215.39,home_improvement,INDIVIDUAL,Fully Paid
874615,9000,36,B4,296.75,debt_consolidation,INDIVIDUAL,Fully Paid
874554,29100,60,E4,759.53,house,INDIVIDUAL,Fully Paid
874549,1500,36,A2,45.63,debt_consolidation,INDIVIDUAL,Fully Paid
874510,24000,60,F4,654.16,debt_consolidation,INDIVIDUAL,Charged Off
856652,35000,60,G4,991.1,debt_consolidation,INDIVIDUAL,Fully Paid
874537,6000,36,B1,193.58,credit_card,INDIVIDUAL,Fully Paid
874491,8875,36,A1,267.67,debt_consolidation,INDIVIDUAL,Fully Paid
874408,5000,36,A4,155.51,other,INDIVIDUAL,Fully Paid
874463,35000,36,B1,1129.19,debt_consolidation,INDIVIDUAL,Fully Paid
874404,12000,36,A2,365.01,debt_consolidation,INDIVIDUAL,Fully Paid
874382,35000,36,B2,1139.08,credit_card,INDIVIDUAL,Fully Paid
873560,6000,36,B4,197.83,debt_consolidation,INDIVIDUAL,Fully Paid
874363,12250,36,B1,395.22,debt_consolidation,INDIVIDUAL,Fully Paid
874361,6000,36,C2,203.59,debt_consolidation,INDIVIDUAL,Fully Paid
771059,3000,36,B4,98.92,moving,INDIVIDUAL,Charged Off
874327,8650,36,A5,273.02,credit_card,INDIVIDUAL,Fully Paid
874326,20000,60,F1,532.67,debt_consolidation,INDIVIDUAL,Fully Paid
874275,23400,36,A4,727.78,debt_consolidation,INDIVIDUAL,Fully Paid
874316,7000,36,A4,217.72,home_improvement,INDIVIDUAL,Fully Paid
874253,20000,60,B4,353.46,home_improvement,INDIVIDUAL,Fully Paid
873874,10000,36,D1,349.7,credit_card,INDIVIDUAL,Fully Paid
874227,20000,60,C5,478.22,debt_consolidation,INDIVIDUAL,Fully Paid
874097,20000,60,B4,324.87,debt_consolidation,INDIVIDUAL,Fully Paid
874158,7000,36,B4,230.8,credit_card,INDIVIDUAL,Fully Paid
874179,10000,36,D4,355.99,medical,INDIVIDUAL,Fully Paid
874121,5000,36,A1,150.8,debt_consolidation,INDIVIDUAL,Fully Paid
872616,32000,36,A4,995.26,debt_consolidation,INDIVIDUAL,Fully Paid
858572,13200,36,C1,444.7,debt_consolidation,INDIVIDUAL,Fully Paid
874038,6500,36,B3,212.78,small_business,INDIVIDUAL,Fully Paid
874030,15000,36,D3,531.0,debt_consolidation,INDIVIDUAL,Fully Paid
869887,25000,36,D1,874.25,debt_consolidation,INDIVIDUAL,Fully Paid
874021,8000,36,A2,243.34,debt_consolidation,INDIVIDUAL,Charged Off
873946,10200,36,B2,331.96,major_purchase,INDIVIDUAL,Fully Paid
872488,15000,36,A4,466.53,credit_card,INDIVIDUAL,Fully Paid
873947,18000,60,B2,387.7,debt_consolidation,INDIVIDUAL,Charged Off
873954,3600,36,A4,111.97,renewable_energy,INDIVIDUAL,Charged Off
873949,6400,36,A5,202.01,debt_consolidation,INDIVIDUAL,Fully Paid
873939,1500,36,A1,45.24,car,INDIVIDUAL,Fully Paid
872985,7525,36,B4,248.11,major_purchase,INDIVIDUAL,Fully Paid
873919,12000,36,B5,398.52,debt_consolidation,INDIVIDUAL,Fully Paid
873898,12000,60,C1,272.98,debt_consolidation,INDIVIDUAL,Fully Paid
873865,4000,36,D2,140.61,home_improvement,INDIVIDUAL,Fully Paid
873017,10000,36,D1,349.7,major_purchase,INDIVIDUAL,Fully Paid
873646,19000,36,B1,612.99,debt_consolidation,INDIVIDUAL,Fully Paid
873784,4500,36,A5,142.04,credit_card,INDIVIDUAL,Charged Off
871855,24000,36,A2,730.02,home_improvement,INDIVIDUAL,Fully Paid
872768,3900,36,C4,134.8,home_improvement,INDIVIDUAL,Fully Paid
873510,7000,36,B1,225.84,debt_consolidation,INDIVIDUAL,Fully Paid
873468,12600,60,D2,306.35,debt_consolidation,INDIVIDUAL,Charged Off
873529,1300,36,A1,39.21,car,INDIVIDUAL,Fully Paid
873570,10200,36,D2,358.56,debt_consolidation,INDIVIDUAL,Fully Paid
873211,13000,60,B4,212.19,debt_consolidation,INDIVIDUAL,Fully Paid
873299,2000,36,A1,60.32,major_purchase,INDIVIDUAL,Fully Paid
873341,14000,36,B3,458.28,debt_consolidation,INDIVIDUAL,Fully Paid
873431,3300,36,A2,100.38,home_improvement,INDIVIDUAL,Fully Paid
873422,3500,36,D1,122.4,major_purchase,INDIVIDUAL,Fully Paid
872798,13600,36,B5,451.65,debt_consolidation,INDIVIDUAL,Fully Paid
873244,25000,60,B5,390.86,debt_consolidation,INDIVIDUAL,Fully Paid
872031,25000,60,B4,436.46,small_business,INDIVIDUAL,Fully Paid
873309,10000,36,B1,322.63,wedding,INDIVIDUAL,Fully Paid
873315,14400,60,C2,331.27,home_improvement,INDIVIDUAL,Fully Paid
873223,30000,60,F2,805.21,car,INDIVIDUAL,Fully Paid
873219,32400,60,C1,737.04,home_improvement,INDIVIDUAL,Fully Paid
873167,28000,60,B5,467.59,debt_consolidation,INDIVIDUAL,Current
768194,28000,36,D2,984.26,debt_consolidation,INDIVIDUAL,Fully Paid
873144,10000,36,B5,332.1,debt_consolidation,INDIVIDUAL,Fully Paid
872987,21250,60,D3,400.65,debt_consolidation,INDIVIDUAL,Fully Paid
872960,15000,36,C1,505.34,debt_consolidation,INDIVIDUAL,Fully Paid
872959,7650,36,E4,281.55,credit_card,INDIVIDUAL,Charged Off
872990,13150,60,B3,191.29,debt_consolidation,INDIVIDUAL,Fully Paid
866711,8500,36,B2,276.64,debt_consolidation,INDIVIDUAL,Fully Paid
872953,14400,60,B5,320.25,small_business,INDIVIDUAL,Fully Paid
872939,2200,36,C2,74.65,debt_consolidation,INDIVIDUAL,Fully Paid
872859,3550,36,B4,117.05,debt_consolidation,INDIVIDUAL,Charged Off
857636,15000,60,C3,348.95,small_business,INDIVIDUAL,Current
867717,11400,36,B2,371.02,credit_card,INDIVIDUAL,Fully Paid
872908,7000,36,A4,217.72,credit_card,INDIVIDUAL,Fully Paid
872814,5375,36,B3,175.95,wedding,INDIVIDUAL,Fully Paid
872762,1000,36,A1,30.16,medical,INDIVIDUAL,Fully Paid
872797,9000,60,B1,191.18,car,INDIVIDUAL,Fully Paid
872789,12800,36,B2,416.58,debt_consolidation,INDIVIDUAL,Fully Paid
872787,18000,60,B3,262.48,debt_consolidation,INDIVIDUAL,Fully Paid
872736,35000,36,E4,1288.1,debt_consolidation,INDIVIDUAL,Fully Paid
866432,7500,60,A5,153.84,car,INDIVIDUAL,Current
872651,7950,36,D1,278.01,debt_consolidation,INDIVIDUAL,Fully Paid
872659,6800,36,B5,225.83,debt_consolidation,INDIVIDUAL,Fully Paid
872700,1000,60,B5,22.24,credit_card,INDIVIDUAL,Current
869528,12000,60,C4,284.16,wedding,INDIVIDUAL,Fully Paid
872627,10000,36,A2,304.18,small_business,INDIVIDUAL,Fully Paid
872619,3500,36,C1,117.92,debt_consolidation,INDIVIDUAL,Fully Paid
872605,13200,60,C4,312.58,other,INDIVIDUAL,Fully Paid
872587,6075,36,A5,191.75,debt_consolidation,INDIVIDUAL,Fully Paid
872487,20000,60,B3,313.57,debt_consolidation,INDIVIDUAL,Fully Paid
872530,13200,60,D3,324.45,car,INDIVIDUAL,Fully Paid
872526,2200,36,D2,77.34,other,INDIVIDUAL,Fully Paid
872447,7000,60,B1,148.7,car,INDIVIDUAL,Fully Paid
872357,9000,36,C2,305.38,debt_consolidation,INDIVIDUAL,Fully Paid
872393,21000,60,E3,542.33,home_improvement,INDIVIDUAL,Fully Paid
872394,15000,36,A4,466.53,other,INDIVIDUAL,Fully Paid
872396,5500,36,C3,187.96,debt_consolidation,INDIVIDUAL,Fully Paid
872233,4950,60,C2,113.88,credit_card,INDIVIDUAL,Fully Paid
871883,14400,60,B3,313.02,car,INDIVIDUAL,Charged Off
849043,1000,36,B3,32.74,debt_consolidation,INDIVIDUAL,Fully Paid
870959,12000,60,D2,291.76,major_purchase,INDIVIDUAL,Fully Paid
872275,17500,60,D3,430.14,credit_card,INDIVIDUAL,Charged Off
872250,11200,36,C4,387.11,home_improvement,INDIVIDUAL,Charged Off
871319,3600,60,C4,85.25,other,INDIVIDUAL,Charged Off
872230,12000,36,A1,361.92,debt_consolidation,INDIVIDUAL,Fully Paid
872160,25000,60,B4,352.36,debt_consolidation,INDIVIDUAL,Fully Paid
872184,8000,36,B4,263.78,debt_consolidation,INDIVIDUAL,Fully Paid
872182,5000,36,B2,162.73,moving,INDIVIDUAL,Fully Paid
872153,1000,36,B1,32.27,home_improvement,INDIVIDUAL,Fully Paid
872113,30000,60,D2,558.59,debt_consolidation,INDIVIDUAL,Current
872057,7200,36,B3,235.69,debt_consolidation,INDIVIDUAL,Fully Paid
870636,28000,60,B4,485.38,debt_consolidation,INDIVIDUAL,Current
872020,16000,60,E5,421.15,wedding,INDIVIDUAL,Fully Paid
871941,20000,60,B5,444.79,debt_consolidation,INDIVIDUAL,Current
871979,10000,36,A2,304.18,major_purchase,INDIVIDUAL,Fully Paid
871205,6000,36,A2,182.51,debt_consolidation,INDIVIDUAL,Fully Paid
861141,2400,36,B4,79.14,debt_consolidation,INDIVIDUAL,Fully Paid
871974,14000,60,B2,301.54,major_purchase,INDIVIDUAL,Current
870019,35000,36,B3,1145.69,small_business,INDIVIDUAL,Charged Off
871731,12000,60,D2,291.76,wedding,INDIVIDUAL,Current
871686,20500,36,A4,637.59,debt_consolidation,INDIVIDUAL,Fully Paid
871878,16000,60,B2,344.62,debt_consolidation,INDIVIDUAL,Fully Paid
871846,14000,36,A2,425.85,credit_card,INDIVIDUAL,Fully Paid
871886,7200,60,E2,184.37,wedding,INDIVIDUAL,Current
871889,1500,36,E3,54.83,other,INDIVIDUAL,Fully Paid
765715,5800,36,A2,176.43,house,INDIVIDUAL,Fully Paid
871812,31000,60,C3,524.59,small_business,INDIVIDUAL,Charged Off
871679,8000,36,C2,271.45,debt_consolidation,INDIVIDUAL,Charged Off
870068,6000,36,D2,210.92,debt_consolidation,INDIVIDUAL,Fully Paid
871642,6300,36,B4,207.72,debt_consolidation,INDIVIDUAL,Fully Paid
871683,2900,60,B4,63.77,car,INDIVIDUAL,Fully Paid
835852,9175,36,B3,300.34,debt_consolidation,INDIVIDUAL,Fully Paid
871693,8500,36,A1,256.36,credit_card,INDIVIDUAL,Fully Paid
871677,15075,60,B3,327.7,home_improvement,INDIVIDUAL,Current
870540,12000,36,A2,365.01,debt_consolidation,INDIVIDUAL,Fully Paid
871592,10000,36,A2,304.18,credit_card,INDIVIDUAL,Fully Paid
871639,14075,60,C3,327.43,debt_consolidation,INDIVIDUAL,Charged Off
869165,9000,36,A1,271.44,debt_consolidation,INDIVIDUAL,Fully Paid
871626,12000,36,A3,370.48,small_business,INDIVIDUAL,Fully Paid
866870,12000,36,C4,414.76,debt_consolidation,INDIVIDUAL,Fully Paid
871613,17000,60,C4,402.56,debt_consolidation,INDIVIDUAL,Fully Paid
871578,6000,36,C5,208.67,debt_consolidation,INDIVIDUAL,Fully Paid
871527,3300,36,A3,101.88,other,INDIVIDUAL,Fully Paid
871365,2800,36,A5,88.38,debt_consolidation,INDIVIDUAL,Fully Paid
871532,3150,36,D1,110.16,credit_card,INDIVIDUAL,Fully Paid
863688,25000,60,C2,575.12,major_purchase,INDIVIDUAL,Current
871479,7000,36,B5,232.47,debt_consolidation,INDIVIDUAL,Fully Paid
871478,2000,36,B1,64.53,debt_consolidation,INDIVIDUAL,Fully Paid
871472,15000,36,D3,531.0,debt_consolidation,INDIVIDUAL,Fully Paid
871467,12000,60,D4,297.53,debt_consolidation,INDIVIDUAL,Charged Off
870796,6000,36,A4,186.61,debt_consolidation,INDIVIDUAL,Fully Paid
871420,15000,60,B2,323.08,credit_card,INDIVIDUAL,Fully Paid
871158,10000,60,D3,245.8,home_improvement,INDIVIDUAL,Charged Off
871396,35000,60,C1,495.34,debt_consolidation,INDIVIDUAL,Fully Paid
871372,8500,36,C1,286.36,other,INDIVIDUAL,Charged Off
865217,12000,60,D3,294.96,debt_consolidation,INDIVIDUAL,Fully Paid
850753,9200,60,C3,214.03,small_business,INDIVIDUAL,Fully Paid
869708,7500,36,C1,252.67,debt_consolidation,INDIVIDUAL,Fully Paid
865353,9000,36,B3,294.61,home_improvement,INDIVIDUAL,Fully Paid
870110,15000,36,C4,518.44,debt_consolidation,INDIVIDUAL,Fully Paid
871322,8000,36,A2,243.34,credit_card,INDIVIDUAL,Fully Paid
871230,14000,60,C1,318.48,debt_consolidation,INDIVIDUAL,Charged Off
871288,5000,36,C4,172.82,other,INDIVIDUAL,Fully Paid
871287,5000,36,B1,161.32,small_business,INDIVIDUAL,Charged Off
856912,14400,60,C4,340.99,debt_consolidation,INDIVIDUAL,Fully Paid
852871,3000,36,C2,101.8,debt_consolidation,INDIVIDUAL,Fully Paid
871278,16000,60,C1,363.97,debt_consolidation,INDIVIDUAL,Current
871242,12000,60,B3,260.85,home_improvement,INDIVIDUAL,Current
871263,3625,36,A5,114.42,debt_consolidation,INDIVIDUAL,Fully Paid
871234,8000,36,A5,252.51,debt_consolidation,INDIVIDUAL,Fully Paid
871213,11000,36,A5,347.2,debt_consolidation,INDIVIDUAL,Charged Off
871130,4200,36,B5,139.49,credit_card,INDIVIDUAL,Fully Paid
870433,5400,60,B2,116.31,car,INDIVIDUAL,Current
870504,2800,36,A4,87.09,other,INDIVIDUAL,Fully Paid
871175,12800,36,B1,412.96,debt_consolidation,INDIVIDUAL,Fully Paid
868570,14125,36,C1,475.86,debt_consolidation,INDIVIDUAL,Fully Paid
870158,16100,60,E2,412.26,debt_consolidation,INDIVIDUAL,Current
865056,9600,36,B5,318.82,debt_consolidation,INDIVIDUAL,Fully Paid
871008,16000,60,A4,320.54,debt_consolidation,INDIVIDUAL,Fully Paid
871062,13400,36,B1,432.32,debt_consolidation,INDIVIDUAL,Fully Paid
871021,4000,36,A2,121.67,credit_card,INDIVIDUAL,Fully Paid
869750,5000,36,B1,161.32,debt_consolidation,INDIVIDUAL,Fully Paid
870820,6600,60,D4,163.64,car,INDIVIDUAL,Fully Paid
866155,4200,36,A1,126.68,major_purchase,INDIVIDUAL,Fully Paid
870854,20000,60,E1,507.76,debt_consolidation,INDIVIDUAL,Charged Off
870884,12000,60,D2,291.76,debt_consolidation,INDIVIDUAL,Fully Paid
870027,4200,36,B2,136.69,wedding,INDIVIDUAL,Fully Paid
847448,21200,60,C3,487.95,debt_consolidation,INDIVIDUAL,Charged Off
870703,4400,36,B2,143.2,other,INDIVIDUAL,Fully Paid
870756,4000,36,A4,124.41,home_improvement,INDIVIDUAL,Fully Paid
870800,12000,36,A1,361.92,debt_consolidation,INDIVIDUAL,Fully Paid
870750,2000,36,A4,62.21,other,INDIVIDUAL,Fully Paid
870741,12000,36,A4,373.22,debt_consolidation,INDIVIDUAL,Fully Paid
870106,18000,36,B4,593.49,home_improvement,INDIVIDUAL,Fully Paid
870610,10000,36,C1,336.9,debt_consolidation,INDIVIDUAL,Charged Off
870699,15000,60,B4,329.82,debt_consolidation,INDIVIDUAL,Charged Off
870661,5000,36,B2,162.73,car,INDIVIDUAL,Fully Paid
870692,6500,36,B1,209.71,car,INDIVIDUAL,Fully Paid
870569,6000,36,B3,196.41,debt_consolidation,INDIVIDUAL,Fully Paid
870653,8000,36,B1,258.1,debt_consolidation,INDIVIDUAL,Fully Paid
870710,2200,36,B4,72.54,small_business,INDIVIDUAL,Charged Off
864241,14125,36,C1,475.86,debt_consolidation,INDIVIDUAL,Fully Paid
870601,4350,36,A2,132.32,house,INDIVIDUAL,Fully Paid
869672,10000,60,C1,227.48,major_purchase,INDIVIDUAL,Fully Paid
870573,11200,36,C1,377.32,debt_consolidation,INDIVIDUAL,Fully Paid
870510,10000,36,D1,349.7,small_business,INDIVIDUAL,Fully Paid
870435,8000,36,C1,269.52,debt_consolidation,INDIVIDUAL,Fully Paid
847675,22400,36,A4,696.68,debt_consolidation,INDIVIDUAL,Fully Paid
866520,2800,60,C1,63.7,debt_consolidation,INDIVIDUAL,Fully Paid
870332,7000,36,A4,217.72,major_purchase,INDIVIDUAL,Charged Off
859738,7200,36,B5,239.11,credit_card,INDIVIDUAL,Fully Paid
870288,2200,36,B5,73.07,medical,INDIVIDUAL,Fully Paid
870271,12200,60,B3,190.21,debt_consolidation,INDIVIDUAL,Charged Off
869297,35000,60,D4,554.76,credit_card,INDIVIDUAL,Current
870025,24000,36,A4,746.44,debt_consolidation,INDIVIDUAL,Fully Paid
870119,35000,60,B5,510.96,small_business,INDIVIDUAL,Current
870128,8000,36,B5,265.68,home_improvement,INDIVIDUAL,Fully Paid
870140,7000,36,A4,217.72,moving,INDIVIDUAL,Charged Off
839272,3375,60,E1,85.69,small_business,INDIVIDUAL,Fully Paid
862587,10000,60,C1,227.48,other,INDIVIDUAL,Fully Paid
870177,13600,36,B3,445.19,small_business,INDIVIDUAL,Fully Paid
870129,2400,36,A4,74.65,home_improvement,INDIVIDUAL,Fully Paid
870112,30000,36,D3,1061.99,debt_consolidation,INDIVIDUAL,Fully Paid
870130,6000,36,B2,195.27,home_improvement,INDIVIDUAL,Fully Paid
870162,1250,36,A1,37.7,major_purchase,INDIVIDUAL,Fully Paid
870061,25000,36,A4,777.55,debt_consolidation,INDIVIDUAL,Charged Off
870090,8000,36,C5,278.23,debt_consolidation,INDIVIDUAL,Fully Paid
870020,35000,36,A4,1088.56,debt_consolidation,INDIVIDUAL,Fully Paid
870037,1500,36,A1,45.24,medical,INDIVIDUAL,Charged Off
870014,5400,60,C4,127.88,debt_consolidation,INDIVIDUAL,Charged Off
867618,4000,60,E4,104.41,debt_consolidation,INDIVIDUAL,Charged Off
869981,15000,60,D2,305.74,debt_consolidation,INDIVIDUAL,Current
869932,19000,60,D5,326.52,debt_consolidation,INDIVIDUAL,Fully Paid
868685,20000,60,B2,430.78,home_improvement,INDIVIDUAL,Fully Paid
869901,8000,36,A2,243.34,debt_consolidation,INDIVIDUAL,Fully Paid
869898,3500,36,D4,124.6,other,INDIVIDUAL,Charged Off
848840,16000,60,C3,324.52,credit_card,INDIVIDUAL,Current
869878,8000,36,A2,243.34,credit_card,INDIVIDUAL,Fully Paid
869720,20000,60,D3,380.98,other,INDIVIDUAL,Charged Off
869761,2200,36,A4,68.43,credit_card,INDIVIDUAL,Charged Off
869785,15000,36,A4,466.53,wedding,INDIVIDUAL,Fully Paid
869729,11500,60,B3,220.1,wedding,INDIVIDUAL,Fully Paid
869736,2425,36,A5,76.55,car,INDIVIDUAL,Fully Paid
869776,4000,36,C2,135.73,credit_card,INDIVIDUAL,Fully Paid
869762,4500,36,A4,139.96,other,INDIVIDUAL,Fully Paid
869722,3200,36,D3,113.28,debt_consolidation,INDIVIDUAL,Charged Off
868759,20000,60,B2,290.24,debt_consolidation,INDIVIDUAL,Fully Paid
869713,4000,36,A4,124.41,renewable_energy,INDIVIDUAL,Fully Paid
842522,3000,36,E2,109.05,home_improvement,INDIVIDUAL,Fully Paid
869696,17000,36,B5,564.57,debt_consolidation,INDIVIDUAL,Charged Off
869641,21000,36,D1,734.37,credit_card,INDIVIDUAL,Fully Paid
869473,8600,36,D2,302.31,major_purchase,INDIVIDUAL,Fully Paid
867863,13000,60,A4,260.44,medical,INDIVIDUAL,Current
869606,18000,36,A4,559.83,wedding,INDIVIDUAL,Fully Paid
869561,14300,60,F2,383.82,other,INDIVIDUAL,Charged Off
869602,5000,36,B4,164.86,medical,INDIVIDUAL,Fully Paid
869408,6000,36,B1,193.58,other,INDIVIDUAL,Fully Paid
869566,6000,36,B2,195.27,debt_consolidation,INDIVIDUAL,Fully Paid
869525,5225,36,A4,162.51,major_purchase,INDIVIDUAL,Charged Off
869501,7800,36,B3,255.33,debt_consolidation,INDIVIDUAL,Fully Paid
869505,3500,36,B3,114.57,major_purchase,INDIVIDUAL,Fully Paid
869471,6000,36,B3,196.41,vacation,INDIVIDUAL,Charged Off
869427,9600,36,A5,303.01,credit_card,INDIVIDUAL,Fully Paid
858319,15000,36,A1,452.4,wedding,INDIVIDUAL,Fully Paid
861768,12000,60,A5,246.15,home_improvement,INDIVIDUAL,Fully Paid
869344,8000,60,D4,198.35,major_purchase,INDIVIDUAL,Fully Paid
869377,18000,36,A3,555.71,debt_consolidation,INDIVIDUAL,Fully Paid
869372,24000,60,E1,609.32,debt_consolidation,INDIVIDUAL,Fully Paid
869157,14800,36,A4,460.31,moving,INDIVIDUAL,Fully Paid
869295,2500,36,D3,88.5,other,INDIVIDUAL,Fully Paid
869280,8000,36,C1,269.52,debt_consolidation,INDIVIDUAL,Fully Paid
868413,30000,60,C2,440.54,debt_consolidation,INDIVIDUAL,Fully Paid
867431,4800,36,A2,146.01,home_improvement,INDIVIDUAL,Fully Paid
869068,28000,60,B5,395.87,home_improvement,INDIVIDUAL,Fully Paid
869189,5500,36,A4,171.06,debt_consolidation,INDIVIDUAL,Fully Paid
869186,32400,60,G3,744.77,debt_consolidation,INDIVIDUAL,Charged Off
869148,10000,36,B1,322.63,debt_consolidation,INDIVIDUAL,Fully Paid
869188,14000,60,C1,318.48,debt_consolidation,INDIVIDUAL,Fully Paid
869138,4800,60,B5,106.75,other,INDIVIDUAL,Current
869178,6000,36,A1,180.96,debt_consolidation,INDIVIDUAL,Fully Paid
869179,3500,36,A4,108.86,debt_consolidation,INDIVIDUAL,Fully Paid
869119,8000,36,A2,243.34,debt_consolidation,INDIVIDUAL,Fully Paid
868157,20000,60,B4,439.76,debt_consolidation,INDIVIDUAL,Current
869113,15000,60,D5,376.76,debt_consolidation,INDIVIDUAL,Charged Off
866840,13500,36,A5,426.1,debt_consolidation,INDIVIDUAL,Fully Paid
869079,19600,60,D3,372.38,credit_card,INDIVIDUAL,Fully Paid
866486,4650,36,B1,150.03,credit_card,INDIVIDUAL,Fully Paid
869064,3000,36,B5,99.63,other,INDIVIDUAL,Fully Paid
869076,6000,36,A4,186.61,car,INDIVIDUAL,Fully Paid
868007,28000,36,A4,870.85,small_business,INDIVIDUAL,Fully Paid
866531,14675,60,C1,333.83,debt_consolidation,INDIVIDUAL,Fully Paid
868862,4200,60,D5,105.5,other,INDIVIDUAL,Charged Off
868369,12000,60,A5,246.15,debt_consolidation,INDIVIDUAL,Fully Paid
868943,6400,36,A5,202.01,debt_consolidation,INDIVIDUAL,Fully Paid
868972,16000,60,C1,363.97,credit_card,INDIVIDUAL,Fully Paid
868932,35000,60,D3,685.15,credit_card,INDIVIDUAL,Fully Paid
868937,4800,36,B3,157.13,car,INDIVIDUAL,Fully Paid
868936,6475,36,A3,199.9,debt_consolidation,INDIVIDUAL,Charged Off
868562,20000,60,B5,399.76,credit_card,INDIVIDUAL,Fully Paid
866028,24000,60,C4,568.32,home_improvement,INDIVIDUAL,Fully Paid
868417,8000,36,D2,281.22,debt_consolidation,INDIVIDUAL,Fully Paid
868293,5000,60,A5,102.56,other,INDIVIDUAL,Current
868853,9600,36,B4,316.53,wedding,INDIVIDUAL,Fully Paid
868847,9000,36,B1,290.37,debt_consolidation,INDIVIDUAL,Fully Paid
868879,8000,36,A1,241.28,debt_consolidation,INDIVIDUAL,Fully Paid
868836,9000,36,B2,292.91,debt_consolidation,INDIVIDUAL,Fully Paid
863858,20000,36,A3,617.46,credit_card,INDIVIDUAL,Fully Paid
867974,14000,36,B4,461.6,debt_consolidation,INDIVIDUAL,Fully Paid
868797,1000,36,C5,34.78,home_improvement,INDIVIDUAL,Fully Paid
868784,6000,36,B4,197.83,moving,INDIVIDUAL,Charged Off
868702,3700,36,A2,112.55,other,INDIVIDUAL,Fully Paid
861214,35000,60,B3,514.64,small_business,INDIVIDUAL,Fully Paid
868715,6500,36,B3,212.78,home_improvement,INDIVIDUAL,Fully Paid
868716,4000,36,A1,120.64,major_purchase,INDIVIDUAL,Fully Paid
866933,15000,60,C2,345.08,other,INDIVIDUAL,Fully Paid
868669,1325,36,C4,45.8,debt_consolidation,INDIVIDUAL,Fully Paid
868596,15000,36,B4,494.57,house,INDIVIDUAL,Fully Paid
868443,3200,36,A1,96.52,car,INDIVIDUAL,Fully Paid
868590,19000,36,C2,644.68,debt_consolidation,INDIVIDUAL,Fully Paid
868580,20000,60,B1,424.85,debt_consolidation,INDIVIDUAL,Fully Paid
868619,2200,36,B4,72.54,credit_card,INDIVIDUAL,Fully Paid
868573,21750,60,E3,408.04,small_business,INDIVIDUAL,Fully Paid
868500,8000,36,A3,246.99,credit_card,INDIVIDUAL,Fully Paid
868539,15000,36,A5,473.45,credit_card,INDIVIDUAL,Fully Paid
868540,35000,60,C1,531.74,debt_consolidation,INDIVIDUAL,Fully Paid
868411,11000,36,A1,331.76,car,INDIVIDUAL,Fully Paid
868512,16800,60,B5,373.63,debt_consolidation,INDIVIDUAL,Fully Paid
868396,4000,36,E3,146.2,major_purchase,INDIVIDUAL,Fully Paid
868458,5200,36,C5,180.85,debt_consolidation,INDIVIDUAL,Fully Paid
868392,7000,36,B3,229.14,debt_consolidation,INDIVIDUAL,Charged Off
868438,13000,36,D2,456.98,debt_consolidation,INDIVIDUAL,Charged Off
